country_abbr,country_name,cmpcode,acronym,party_orig,party_engl,year,mani_title
DE,Germany,41001,COAL,Koalition: SPD/GRÜNE,Coalition: SPD/GRÜNE,2002,Erneuerung - Gerechtigkeit - Nachhaltigkeit
DE,Germany,41001,COAL,Koalition: CDU/CSU/SPD,Coalition: CDU/CSU/SPD,2005,Gemeinsam für Deutschland mit Mut und Menschlichkeit
DE,Germany,41001,COAL,Koalition: CDU/CSU/FDP,Coalition: CDU/CSU/FDP,2009,Wachstum. Bildung. Zusammenhalt.
DE,Germany,41001,COAL,Koalition: CDU/CSU/SPD,Coalition: CDU/CSU/SPD,2013,Deutschlands Zukunft gestalten
DE,Germany,41523,CSU,Christlich-Soziale Union in Bayern,Christian Social Union of Bavaria,1990,Heimat Bayern. Zukunt Deutschland. Mit uns.
DE,Germany,41223,LINKE,Die Linke,The left,2009,Konsequent sozial. Für Demokratie und Frieden
DE,Germany,41223,LINKE,Die Linke,The left,2013,100% SOZIAL
DE,Germany,41221,PDS,Party for the democratical socialism,1990,Wahlprogramm der PDS
DE,Germany,41221,PDS,Party for the democratical socialism,1994,‘Opposition gegen Sozialabbau und Rechtsruck’. Wahlprogramm der PDS 1994 
DE,Germany,41221,PDS,Party for the democratical socialism,1998,‘Für den politischen Richtungswechsel’ Sozial und solidarisch – für eine gerechte Republik’
DE,Germany,41221,PDS,Party for the democratical socialism,2002,‘Es geht auch anders: Nur Gerechtigkeit hat Zukunft’
DE,Germany,41230,DKP,Deutsche Kommunistische Partei,German Communist Party,2005,Position der DKP zur Bundestagswahl 2005
DE,Germany,41703,DVU,Deutsche Volksunion,The Germans People Union,1998,Wahlprogramm 1998
DE,Germany,41420,FDP,Freie Demokratische Partei,Free Democratic Party,1976,Freiheit Fortschritt Leistung
DE,Germany,41420,FDP,Freie Demokratische Partei,Free Democratic Party,1980,"Unser Land soll auch morgen liberal sein, Wahlprogramm der Freien Demokratischen Partei für die Bundestagswahlen am 5. Oktober 1980"
DE,Germany,41420,FDP,Freie Demokratische Partei,Free Democratic Party,1983,"Freiheit braucht Mut, Wahlaussage ‘83 der Freien Demokratischen Partei für die Bundestagswahlen am 6. März 1983"
DE,Germany,41420,FDP,Freie Demokratische Partei,Free Democratic Party,1987,"Zukunft durch Leistung, Die Wahlplattform der F.D.P. zur Bundestagswahl 1987"
DE,Germany,41420,FDP,Freie Demokratische Partei,Free Democratic Party,1990,"Das liberale Deutschland, Programm der F.D.P. zu den Bundestagswahlen am 2. Dezember 1990"
DE,Germany,41420,FDP,Freie Demokratische Partei,Free Democratic Party,1994,Wahlprogramm der F.D.P. für die Bundestagswahlen 1994
DE,Germany,41420,FDP,Freie Demokratische Partei,Free Democratic Party,1998,Wahlprogramm der F.D.P. für die Bundestagswahlen 1998
DE,Germany,41420,FDP,Freie Demokratische Partei,Free Democratic Party,2002,Bürgerprogramm 2002. Programm der FDP zur Bundestagswahl 2002
DE,Germany,41420,FDP,Freie Demokratische Partei,Free Democratic Party,2005,Arbeit hat Vorfahrt. Deutschlandprogramm 2005
DE,Germany,41420,FDP,Freie Demokratische Partei,Free Democratic Party,2009,Die Mitte stärken
DE,Germany,41420,FDP,Freie Demokratische Partei,Free Democratic Party,2013,Damit Deutschland stark bleibt.
DE,Germany,41111,GRÜNE,Bündnis90/Die Grünen,Alliance '90 / Die Grünen,1980,Bundestagswahlprogramm (short version)
DE,Germany,41111,GRÜNE,Bündnis90/Die Grünen,Alliance '90 / Die Grünen,1980,Das Bundesprogramm 1980
DE,Germany,41111,GRÜNE,Bündnis90/Die Grünen,Alliance '90 / Die Grünen,1983,"Diesmal DIE GRÜNEN - Warum?, Ein Aufruf zur Bundestagswahl 1983"
DE,Germany,41111,GRÜNE,Bündnis90/Die Grünen,Alliance '90 / Die Grünen,1987,"Farbe bekennen, Bundestagswahlprogramm 1987"
DE,Germany,41112,GRÜNE,Bündnis90/Die Grünen,Alliance '90 / Die Grünen,1990,Das Programm zur 1. Gesamtdeutschen Wahl 1990
DE,Germany,41112,GRÜNE,Bündnis90/Die Grünen,Alliance '90 / Die Grünen,1990,Plattform der Grünen/Bündnis 90 zur Wahl am 2. Dezember
DE,Germany,41113,GRÜNE,Bündnis90/Die Grünen,Alliance '90 / Die Grünen,1994,Bundestagswahlprogramm
DE,Germany,41113,GRÜNE,Bündnis90/Die Grünen,Alliance '90 / Die Grünen,1998,‘Programm zur Bundestagswahl 98. Grün ist der Wechsel’
DE,Germany,41113,GRÜNE,Bündnis90/Die Grünen,Alliance '90 / Die Grünen,2002,‘Grün wirkt! Unser Wahlprogramm 2002-2006’
DE,Germany,41113,GRÜNE,Bündnis90/Die Grünen,Alliance '90 / Die Grünen,2005,Wahlprogramm 2005
DE,Germany,41113,GRÜNE,Bündnis90/Die Grünen,Alliance '90 / Die Grünen,2009,Der grüne neue Gesellschaftsvertrag
DE,Germany,41113,GRÜNE,Bündnis90/Die Grünen,Alliance '90 / Die Grünen,2013,Zeit für den Grünen Wandel. Teilhaben. Einmischen. Zukunft schaffen.
DE,Germany,41222,L-PDS,Die Linke.PDS,The left,2005,Für eine neue soziale Idee.
DE,Germany,41220,MLP,Marxistisch-Leninistische Partei,Marxist-Leninist Party,2005,Wwahlprogramm 
DE,Germany,41702,NPD,Nationaldemokratische Partei Deutschlands,National Democratic Party of Germany,2002,Wahlprogramm
DE,Germany,41702,NPD,Nationaldemokratische Partei Deutschlands,National Democratic Party of Germany,2005,Aktionsprogramm - Für ein besseres Deutschland
DE,Germany,41702,NPD,Nationaldemokratische Partei Deutschlands,National Democratic Party of Germany,2009,Bundeswahlprogramm 2009. Deutschlands starke Rechte.
DE,Germany,41702,NPD,Nationaldemokratische Partei Deutschlands,National Democratic Party of Germany,2013,NATÜRLICH DEUTSCH
DE,Germany,41221,PDS,Partei des demokratischen Sozialismus,Party of Democratic Socialism,1990,Wahlprogramm der PDS
DE,Germany,41221,PDS,Partei des demokratischen Sozialismus,Party of Democratic Socialism,1994,Opposition gegen Sozialabbau und Rechtsruck. Wahlprogramm der PDS 1994 
DE,Germany,41221,PDS,Partei des demokratischen Sozialismus,Party of Democratic Socialism,1998,"Für den politischen Richtungswechsel. Sozial und solidarisch – für eine gerechte Republik"
DE,Germany,41221,PDS,Partei des demokratischen Sozialismus,Party of Democratic Socialism,2002,‘Es geht auch anders: Nur Gerechtigkeit hat Zukunft’
DE,Germany,41950,Pirat,Piratenpartei Deutschland,Pirate Party Germany,2009,Klarmachen zum Ändern!
DE,Germany,41950,Pirat,Piratenpartei Deutschland,Pirate Party Germany,2013,Wir stellen das mal Infrage
DE,Germany,41701,REP,Die Republikaner,The Republicans,2002,Bundesparteiprogramm
DE,Germany,41701,REP,Die Republikaner,The Republicans,2005,Wahlprogramm
DE,Germany,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1976,Weiter arbeiten am Modell Deutschland 
DE,Germany,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1980,"Sicherheit für Deutschland, Wahlprogramm der SPD 1980"
DE,Germany,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1983,Das Regierungsprogramm der SPD 1983-1987
DE,Germany,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1987,"Zukunft für alle - arbeiten für soziale Gerechtigkeit und Frieden, Regierungsprogramm der Sozialdemokratischen Partei Deutschlands"
DE,Germany,41320,SPD,Sozialdemokratische Partei Deutschlands ,Social Democratic Party of Germany,1990,"Regierungsprogramm, Der Neue Weg: ökologisch, sozial, wirtschaftlich, stark"
DE,Germany,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1994,Das Regierungsprogramm ‘94
DE,Germany,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1998,"Arbeit, Innovation und Gerechtigkeit. SPD-Wahlprogramm für die Bundestagswahl 1998"
DE,Germany,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,2002,‘Erneuerung und Zusammenhalt – Wir in Deutschland.’
DE,Germany,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,2005,Vertrauen in Deutschland. Das Wahlmanifest der SPD
DE,Germany,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,2009,Sozial und demokratisch. Anpacken. Für Deutschland
DE,Germany,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,2013,Das Wir entscheidet.
DE,Germany,41301,WASG,Die Wahlalternative,The Electoral Alternative,2005,Wahlmanifest der WASG
