country_abbr,country_name,cmpcode,acronym,party_orig,party_engl,year,mani_title
DK,Denmark,13229,Enh,Enhedslisten,Red-Green Alliance,1998,Det danske samfund. 
DK,Denmark,13229,Enh,Enhedslisten,Red-Green Alliance,2001,For solidaritet og demokrati – både nationalt og internationalt 
DK,Denmark,13229,Enh,Enhedslisten,Red-Green Alliance,2005,HVIS DU VIL EN ANDEN VERDEN.
DK,Denmark,13229,Enh,Enhedslisten,Red-Green Alliance,2007,Enhedslisten politik
DK,Denmark,13229,EnH,Enhedslisten,Red-Green Alliance,2011,Et retfærdigt Danmark
DK,Denmark,13951,FrP,Fremskridtspartiet,Progress Party,1981,Pantsætningen af Danmark skal stoppes omgående
DK,Denmark,13951,FrP,Fremskridtspartiet,Progress Party,1984,Pantsætningen af Danmark skal stoppes omgående. 
DK,Denmark,13951,FrP,Fremskridtspartiet,Progress Party,1987,Det strammer til…
DK,Denmark,13951,FrP,Fremskridtspartiet,Progress Party,1988,Giv Danmark en chance 
DK,Denmark,13951,FrP,Fremskridtspartiet,Progress Party,1990,Renlivet socialdemokratisk politik! 
DK,Denmark,13951,FrP,Fremskridtspartiet,Progress Party,1994,"Fremskridtspartiet kan, vil og tør. 15 Fremskridt. For Danmark."
DK,Denmark,13951,FrP,Fremskridtspartiet,Progress Party,1998,Tryghed med Fremskridtspartiet - gør Danmark til et bedre samfund
DK,Denmark,13520,K,Kristendemokraterne,Christian Democrats,1981,Kristeligt Folkepartis valgavis  
DK,Denmark,13520,K,Kristendemokraterne,Christian Democrats,1984,Børnefamiliernes forhold skal stadig forbedres! 
DK,Denmark,13520,K,Kristendemokraterne,Christian Democrats,1987,i arbejdet for et renere miljø 
DK,Denmark,13520,K,Kristendemokraterne,Christian Democrats,1988,Idé Politik 
DK,Denmark,13520,K,Kristendemokraterne,Christian Democrats,1990,Kristeligt Folkeparti 1990 
DK,Denmark,13520,K,Kristendemokraterne,Christian Democrats,1994,Mennesker og miljø - mere tid og mindre slid 
DK,Denmark,13520,K,Kristendemokraterne,Christian Democrats,1998,Familiens liv
DK,Denmark,13520,K,Kristendemokraterne,Christian Democrats,2001,Politik i børnehøjde 
DK,Denmark,13520,K,Kristendemokraterne,Christian Democrats,2005,Valget 2005 
DK,Denmark,13520,K,Kristendemokraterne,Christian Democrats,2011,Pengene eller livet?
DK,Denmark,13620,KF,Det Konservative Folkeparti,Conservative People's Party,1981,"Helhedsplan H-82, der er udarbejdet af"
DK,Denmark,13620,KF,Det Konservative Folkeparti,Conservative People's Party,1984,Programa
DK,Denmark,13620,KF,Det Konservative Folkeparti,Conservative People's Party,1987,Resultater der er værd at arbejde for
DK,Denmark,13620,KF,Det Konservative Folkeparti,Conservative People's Party,1988,SAMMENHOLD GIVER SIKKERHED
DK,Denmark,13620,KF,Det Konservative Folkeparti,Conservative People's Party,1990,EN STÆRK DANSK ØKONOMI
DK,Denmark,13620,KF,Det Konservative Folkeparti,Conservative People's Party,1994,DET KAN GØRES BEDRE
DK,Denmark,13620,KF,Det Konservative Folkeparti,Conservative People's Party,1998,Valgudtalelse fra Det Konservative Folkepartis formandsmøde den 23. februar 1998 
DK,Denmark,13620,KF,Det Konservative Folkeparti,Conservative People's Party,2001,"Det går Det Konservative Folkeparti til valg på. 31. oktober 2001"
DK,Denmark,13620,KF,Det Konservative Folkeparti,Conservative People's Party,2005,5 gode grunde til at stemme konservativt
DK,Denmark,13620,KF,Det Konservative Folkeparti,Conservative People's Party,2007,No title
DK,Denmark,13620,KF,Det Konservative Folkeparti,Conservative People's Party,2011,Sund økonomi giver tryg fremtid
DK,Denmark,13001,Ny,Ny Alliance,Ny Alliance,2007,No title
DK,Denmark,13951,FrP,Fremskridtspartiet,Progress Party,1981,Pantsætningen af Danmark skal stoppes omgående
DK,Denmark,13951,FrP,Fremskridtspartiet,Progress Party,1984,Pantsætningen af Danmark skal stoppes omgående. 
DK,Denmark,13951,FrP,Fremskridtspartiet,Progress Party,1987,Det strammer til…
DK,Denmark,13951,FrP,Fremskridtspartiet,Progress Party,1988,Giv Danmark en chance 
DK,Denmark,13951,FrP,Fremskridtspartiet,Progress Party,1990,Renlivet socialdemokratisk politik! 
